id,title
2791,Air & light & time & space : how successful academics write
2792,"Curating community : museums, constitutionalism, and the taming of the political"
2793,The Muslim matrimonial court in Singapore
2794,Perihal 'adat Melayu : mengandongi kanun Sultan Sulaiman Riau dan rengkasan kanun Sultan Muhammad Shah Melaka.
2795,Adat resam Melayu dan adat istiadat
2796,澄海縣華僑志
2797,Chinese society in Thailand : an analytical history
2798,新报 [microform] : Sin Pao.
2799,Singapore Syariah appeals reports : 2011 to 2015.
2800,The Holocaust : a new history
2801,Bioinformatics and functional genomics
2802,Designing and conducting mixed methods research
2803,Dance and the music of J.S. Bach
2804,Bach and the meaning of counterpoint
2805,民国于右任先生年谱
2806,卢前诗词曲选
2807,卢前文史论稿
2808,卢前笔记杂钞
2809,于右任诗词集
2810,Supply chain management : a concise guide
2811,"Men, women, and pianos : a social history"
2812,Education and globalization In Southeast Asia : issues and challenges
2813,"Global student mobility in the Asia Pacific : mobility, migration, security and wellbeing of international students"
2814,Company of pianos
2815,"Citizenship and citizenship education in a global age : politics, policies, and practices in China"
2816,Flexible citizenship : the cultural logics of transnationality
2817,We didn't start the fire : my struggle for democracy in Cambodia
2818,Beyond the Cambodian storms : a memoir
2819,Black paper : facts and evidences of the acts of aggression and annexation of Vietnam against Kampuchea.
2820,Hun Sen : strongman of Cambodia
2821,From ritual to theatre : the human seriousness of play
2822,"Social history and evolution in the interrelationship of adat and Islam in Rembau, Negeri Sembilan"
2823,"Tall order : the Goh Chok Tong story, Volume 1"
2824,"Koncert for klarinet og orkester, opus 57 [music] = Concerto for clarinet and orchestra, opus 33"
2825,The development of admiralty jurisdiction and practice since 1800 ; an English study with American comparisons
2826,Policy networks and policy change : putting policy network theory to the test
2827,Process tracing : from metaphor to analytic tool
2828,Process-tracing methods : foundations and guidelines
2829,Principles and practices of engineering and industrial economics
2830,Strategic cost analysis : for project managers and engineers
2831,Radar principles for the non-specialist
2832,Basics of engineering economy
2833,Complex analysis
2834,Complex variables and applications
2835,Stem cells : scientific facts and fiction
2836,Exit west : a novel
2837,The perfect nanny : a novel
2838,Engendering cities : designing sustainable urban spaces for all
2839,"The quiet power of indicators : measuring governance, corruption, and rule of law"
2840,"The art of leadership : small things, done well"
2841,"Spatial imaginings in the age of colonial cartographic reason : maps, landscapes, travelogues in Britain and India"
2842,Beating the odds together : 50 years of Singapore-Israel ties
2843,The end of empire.
2844,Japan and the specter of imperialism
2845,The rise of modern Japan
2846,"Zheng He : China and the oceans in the early Ming dynasty, 1405-1433"
2847,The Singapore dilemma : the political and educational marginality of the Malay community
2848,Biophysics of DNA
2849,Physical biology of the cell.
2850,The Routledge handbook of metaethics
2851,Modern ethics in 77 arguments : a Stone reader
2852,Identity : a very short introduction
2853,Normative ethics
2854,Counter-terrorism and international law
2855,Terrorism : law and policy
2856,China's footprints in Southeast Asia
2857,"Data analysis with IBM SPSS Statistics : implementing data modeling, descriptive statistics and ANOVA"
2858,The character of physical law
2859,Solid state physics
2860,The Cambridge handbook of physics formulas
2861,The peach blossom fan : personal cultivation in a Chinese drama
2862,Haresh Karma : the cultural politics of playwriting in contemporary Singapore
2863,"1587, a year of no significance : the Ming dynasty in decline"
2864,The eunuchs in the Ming dynasty
2865,To be a playwright
2866,"Creative (climate) communications : productive pathways for science, policy and society"
2867,Deaf republic : poems
2868,Theatre ecology : environments and performance events
2869,Worldly stage : theatricality in seventeenth-century China
2870,Commentary on the UN Convention on the International Sale of Goods (CISG)
2871,UN Convention on Contracts for the International Sale of Goods (CISG)
2872,The law of passing-off
2873,Porphyrins and metalloporphyrins : a new edition based on the original volume by J. E. Falk
2874,Modern quaternary research in Southeast Asia.
2875,The sacred canopy : elements of a sociological theory of religion
2876,Understanding nursing research : building an evidence-based practice
2877,Sur les cimes [music] : pour cor en fa et piano
2878,Physiology : pretest self-assessment and review
2879,"Anatomy, histology and cell biology : PreTest self-assessment and review"
2880,Methods for the economic evaluation of health care programmes
2881,Design and national identity
2882,"The placemakers' guide to building community : planning, design and placemaking in practice"
2883,The field guide to human-centered design : design kit
2884,"Community participation, social development, and the state"
2885,"This is service design methods, a companion to this is service design doing : expanded service design thinking methods for real projects"
2886,Concerto no. 2 'Haydn' [music] : for double bass and piano
2887,Concertos [music] : for double bass and orchestra
2888,Iwahori-Hecke algebras and Schur algebras of the symmetric group
2889,"Minorities, rights and the law in Malaysia : the politico-legal mobilisation of ethnic minorities"
2890,"Ties that bind : cultural identity, class, and law in Vietnam's labor resistance"
2891,The social turn in second language acquisition
2892,Neoliberalism and applied linguistics
2893,Surviving linguistics : a guide for graduate students
2894,Social class in applied linguistics
2895,Pierre Bourdieu : key concepts
2896,"Gender, neoliberalism and distinction through linguistic capital : Taiwanese narratives of struggle and strategy"
2897,明末农民起义史料
2898,中国近代货币与银行的演进(1644-1937)
2899,"Fountain of fortune : money and monetary policy in China, 1000-1700"
2900,Notes of a crocodile
2901,Surprised by sin : the reader in Paradise Lost
2902,We
2903,"Bismarck, Europe, and Africa : the Berlin Africa Conference 1884-1885 and the onset of partition"
2904,Global subjects : a political critique of globalization
2905,Social identity
2906,Modern peoplehood
2907,"Globalism, nationalism, tribalism : bringing theory back in"
2908,"Truth, morality, and meaning in history"
2909,Full history : on the meaningfulness of shared action
2910,"How to be a historian : scholarly personae in historical studies, 1800-2000"
2911,Ultrasonic and electromagnetic NDE for structure and material characterization : engineering and biomedical applications
2912,The questions of King Milinda
2913,Everything and more : a compact history of infinity
2914,"Name reactions and reagents in organic synthesis / by Bradford P. Mundy, Michael G. Ellerd, and Frank G. Favaloro."
2915,Boronic acids : preparation and applications in organic synthesis and medicine
2916,心安即是家
2917,Plato and Freud : two theories of love
2918,Luce Irigaray : philosophy in the feminine
2919,Reading for the plot : design and intention in narrative
2920,The psychic life of power : theories in subjection
2921,Eros unveiled : Plato and the God of love
2922,Feminism and the power of love : interdisciplinary interventions
2923,"Lacan on love : an exploration of Lacan's Seminar VIII, Transference"
2924,Tokyo from Edo to Showa 1867-1989 : the emergence of the world's greatest city
2925,Sanctuaries of the city : lessons from Tokyo
2926,Rebuilding urban Japan after 1945
2927,The great Kantō earthquake and the chimera of national reconstruction in Japan
2928,Being there together : social interaction in virtual environments
2929,Last train home [videorecording]
2930,The theory of transition-metal ions.
2931,Monks in motion : Buddhism and modernity across the South China Sea
2932,The Silk Road : a new history with documents
2933,International commercial arbitration : an Asia-Pacific perspective
2934,Studying politics : an introduction to political science
2935,Consulting in uncertainty : the power of inquiry
2936,Consulting skills for social researchers
2937,Politics : the key concepts
2938,Statistical rethinking : a Bayesian course with examples in R and Stan
2939,"Deco Japan : shaping art & culture, 1920-1945"
2940,The politics of urban development in Singapore
2941,Seafreight forwarding : the practitioner's definitive guide
2942,What money can't buy : the moral limits of markets
2943,Durga Umayi
2944,Sociolinguistics : a sociological critique
2945,The English language in Singapore : implications for teaching
2946,"Style, identity, and literacy : English in Singapore"
2947,Sociolinguistics : theoretical debates
2948,"Dietary reference intakes for energy, carbohydrate, fiber, fat, fatty acids, cholesterol, protein, and amino acids"
2949,Le grand tango : per violoncello (o viola) e pianoforte [music]
2950,Developing new food products for a changing marketplace
2951,Event-cities : praxis
2952,Event-cities 3
2953,Event-cities 4 : concept-form
2954,Event-cities 2
2955,Small acts : thoughts on the politics of Black cultures
2956,Legal skills : a complete guide
2957,Reasoning and writing well
2958,"Read, reason, write : an argument text and reader"
2959,Dix-sept variations pour quintette à vent [music]
2960,"Master plan : third review, 1975."
2961,"Practical statistics : a quick and easy guide to IBM SPSS, STATA, and other statistical software"
2962,"Research guide to The May fourth movement ; intellectual revolution in modern China, 1915-1924."
2963,Operations research : applications and algorithms
2964,世界客属人物大全
2965,Historical memory and representations of the Vietnam War
2966,"The role of functions in syntax : a unified approach to language theory, description, and typology"
2967,"China and its others : knowledge transfer through translation, 1829-2010"
2968,Contemporary debates in philosophy of science
2969,Philosophy of science : an anthology
2970,Master plan first review: 1965 : Report of survey.
2971,Written statement to accompany the up-dated master plan.
2972,Advanced macroeconomics
2973,Tokens of exchange : the problem of translation in global circulations
2974,"The evolution of grammar : tense, aspect, and modality in the languages of the world"
2975,The May Fourth movement : intellectual revolution in modern China
2976,Morphology : a study of the relation between meaning and form
2977,Introductory econometrics : a modern approach
2978,Master plan.
2979,"Civilization and capitalism, 15th-18th century"
2980,Stalin
2981,All things shining : reading the Western classics to find meaning in a secular age
2982,Historical syntax in cross-linguistic perspective
2983,A cultural history of translation in early modern Japan
2984,"On their own terms : science in China, 1550-1900"
2985,Revised master plan : written statement.
2986,"Provincial passages : culture, space, and the origins of Chinese communism"
2987,"Translingual practice : literature, national culture, and translated modernity--China, 1900-1937"
2988,Auxiliaries : cognitive forces and grammaticalization
2989,Forever Vietnam : how a divisive war changed American public memory
2990,Translation and translation studies in the Japanese context
2991,"Science, culture and society : understanding science in the 21st century"
2992,The nature of nature : examining the role of naturalism in science
2993,"Academic and scientific traditions in China, Japan, and the West"
2994,Chinese elites and political change : Zhejiang Province in the early twentieth century
2995,"A newspaper for China? : power, identity, and change in Shanghai's news media, 1872-1912"
2996,邹韬奋自述
2997,Auxiliation : an enquiry into the nature of grammaticalization
2998,Modern China and the West : translation and cultural mediation
2999,COME and GO off the beaten grammaticalization path
3000,From philosophy to philology : intellectual and social aspects of change in late Imperial China
3001,Natural experiments in the social sciences : a design-based approach
3002,"High noon : twenty global problems, twenty years to solve them"
3003,The Singapore legal system
3004,The development of Singapore law : historical and socio-legal perspectives
3005,"Understanding others : peoples, animals, pasts"
3006,The location sound bible : how to record professional dialogue for film and TV
3007,Property tax in Singapore
3008,A monograph of the echinoidea
3009,Microeconomics
3010,Quantum error correction
3011,Safety management : strategy and practice
3012,Fundamentals of occupational safety and health
3013,Safety and environmental management
3014,"Emotions in the workplace : research, theory, and practice"
3015,Tamils and the haunting of justice : history and recognition in Malaysia's plantations
3016,Eigenvalue distribution of large random matrices
3017,Topics in random matrix theory
3018,A basic course in partial differential equations
3019,Partial differential equations
3020,Investments and portfolio management
3021,Sonata [music] : A major opus 100 for violin and piano
3022,Lives & times of hrh
3023,"Sonate C-dur für Flöte und Basso continuo BWV 1033 [music] ; Sonaten Es-dur, g-moll für Flöte und obligates Cembalo, BWV 1031, 1020 : überliefert als Werke Johann Sebastian Bachs = Sonata in C major for flute and basso continuo BWV 1033 ; Sonatas in E flat major and G minor for flute and harpsichord obbligato BWV 1031, 1020 : handed down as works by Johann Sebastian Bach"
3024,Youth work : an institutional ethnography of youth homelessness
3025,"Musical creativity in twentieth-century China : Abing, his music, and its changing meanings"
3026,"Thrive : the third metric to redefining success and creating a life of well-being, wisdom, and wonder"
3027,Complete dentures : from planning to problem solving
3028,Critical transitions in nature and society
3029,Tropical rain forests : an ecological and biogeographical comparison / by Richard Corlett and Richard Primack.
3030,The ecology of tropical East Asia
3031,"The politics of Chinese unity in Malaysia : reform and conflict in the Malaysian Chinese Association, 1971-73"
3032,Upholding the integrity of the Malaysian civil service
3033,Public sector innovations : the ASEAN way
3034,Beyond Mahathir : Malaysian politics and its discontents
3035,The Malaysian bureaucracy : four decades of development
3036,"Public administration in Southeast Asia : Thailand, Philippines, Malaysia, Hong Kong, and Macao"
3037,Public management and governance in Malaysia : transformations and trends
3038,The human enhancement debate and disability : new bodies for a better life
3039,Phenomenology : an introduction
3040,Mahathir's administration : performance and crisis in governance
3041,Internetworking with TCP/IP
3042,Communication networks : fundamental concepts and key architectures
3043,Data communications and networking
3044,"Wednesday noon recital [sound recording] : 2019 August 21, at Conservatory Concert Hall."
3045,Australian personal property securities law
3046,Simester and Sullivan's criminal law : theory and doctrine
3047,The social construction of sexuality
3048,Practical reasoning
3049,Reason and value : themes from the moral philosophy of Joseph Raz
3050,Company charges
3051,The law of secured finance : an international survey of security interests over personal property
3052,Vicarious liability : critique and reform
3053,Vicarious liability in tort : a comparative perspective
3054,Sarong Kebaya : Peranakan fashion in an interconnected world 1500-1950
3055,"Living the Singapore story : celebrating our 50 years, 1965-2015"
3056,"Singapore and the silk road of the sea, 1300-1800"
3057,"Symphonie Nr. 6, opus 74 [music] : ""Pathétique"""
3058,Squatters into citizens : the 1961 Bukit Ho Swee fire and the making of modern Singapore
3059,Winfield and Jolowicz on tort.
3060,Street on torts
3061,"Liability of corporate groups : autonomy and control in parent-subsidiary relationships in US, German, and EEC law : an international and comparative perspective"
3062,"The law of corporate groups. Problems in the bankruptcy or reorganization of parent and subsidiary corporations, including the law of corporate guaranties"
3063,The portable Nietzsche
3064,Controlled drug delivery
3065,Controlled drug delivery : the role of self-assembling multi-task excipients
3066,The complete guide to portfolio construction and management
3067,"Malaysia's original people : past, present and future of the Orang Asli"
3068,Divorced fathers : reconstructing a quality life
3069,The politics of indigeneity : dialogues and reflections on indigenous activism
3070,Parenting in contemporary society
3071,Contemporary parenting : challenges and issues
3072,Narrative methods for the human sciences
3073,"Indigenous peoples, ethnic groups, and the state"
3074,Qualitative data analysis : a methods sourcebook
3075,Margins and minorities : the peripheral areas and peoples of Malaysia
3076,Kerajaan : Malay political culture on the eve of colonial rule
3077,The social psychology of organizations
3078,Australian evidence : a principled approach to the common law and uniform acts
3079,Critical perspectives on the uniform evidence law
3080,China in the Tokugawa world
3081,Qiaopi trade and transnational networks in the Chinese diaspora
3082,Emigration and the Chinese lineage : the Mans in Hong Kong and London
3083,42 studies [music] : for violin
3084,The basics of social research
3085,"Trio pour piano, violon & violoncelle [music] :"
3086,An introduction to enzyme and coenzyme chemistry
3087,Enzyme kinetics : the steady-state approach
3088,The enemy : an intellectual portrait of Carl Schmitt
3089,Detachment : essays on the limits of relational thinking
3090,The man who solved the market : how Jim Simons launched the quant revolution
3091,The Leviathan in the state theory of Thomas Hobbes : meaning and failure of a political symbol
3092,The law of treaties
3093,The idea of property : its meaning and power
3094,Qualitative research methods in human geography
3095,Chemistry of the climate system
3096,Atmospheric chemistry and physics : from air pollution to climate change
3097,The woman who turned into a vending machine
3098,The future as cultural fact : essays on the global condition
3099,The Indonesian quarterly.
3100,Chemical process safety : fundamentals with applications
3101,From a life of physics
3102,"Average to ACES : sharing lives, living better lives"
3103,"Etüden Capricen [music] : Violine = Studies and caprices : violin, op. 35"
3104,42 études ou caprices [music] : für Violine = for violine
3105,Invisibility by design : women and labor in Japan's digital economy
3106,Disclosure in criminal cases
3107,Disclosure in criminal proceedings
3108,Building on the decade of disclosure in criminal procedure
3109,Disclosure in criminal proceedings
3110,Postcard impressions of early 20th-century Singapore : perspective from the Japanese community
3111,The language of language : a linguistics course for starters
3112,Policy and politics in Japan : creative conservatism
3113,The free economy and the strong state : the politics of Thatcherism
3114,Rival views of market society and other recent essays
3115,Capitalism and freedom
3116,Magic viola [sound recording].
3117,Damages for breach of contract
3118,The law of administrators and receivers of companies
3119,Kerr and Hunter on receivers and administrators
3120,Geometry : GRE strategy guide.
3121,Women workers and global restructuring
3122,The Alhambra
3123,The worst journey in the world
3124,Essays in honour of Wang Tieya
3125,Basho : the complete haiku
3126,Life and death in Shanghai
3127,Singapore master transfer pricing guide 2018/19
3128,"Water and the development of Africa : past, present, and future"
3129,"Wives, husbands, and lovers : marriage and sexuality in Hong Kong, Taiwan, and urban China"
3130,Orlando : a biography
3131,Transforming patriarchy : Chinese families in the twenty-first century
3132,Public library and other stories
3133,"Girl, woman, other"
3134,The mushroom at the end of the world : on the possibility of life in capitalist ruins
3135,The secret lives of colour
3136,Don't sweat the small stuff-- and it's all small stuff : simple ways to keep the little things from taking over your life
3137,"The literature of travel in the Japanese rediscovery of China, 1862-1945"
3138,Hiroshima
3139,Environmental science for a changing world
3140,Environmental science
3141,"Planning, politics and city making : a case study of King's Cross"
3142,Rituals of national loyalty : an anthropology of the state and the village scout movement in Thailand
3143,Tyll
3144,...Pero se casan con las morenas
3145,"Il canzoniere vaticano : Biblioteca apostolica Vaticana, Vat. Lat. 3793"
3146,The bald soprano
3147,The Oxford companion to Shakespeare
3148,Microeconomic laws : a philosophical analysis
3149,Statistics for people who (think they) hate statistics
3150,The cartoon introduction to statistics
3151,The dismal science : how thinking like an economist undermines community
3152,Ekphrastic encounters : new interdisciplinary essays on literature and the visual arts
3153,Playing with words : the spoken word in artistic practice
3154,Crane hazards and their prevention
3155,Mobile crane manual
3156,Crane design : theory and calculations of reliability
3157,"Cranes - design, practice, and maintenance"
3158,Ni quan si ji = A taxi driver: [videorecording]
3159,Parasite
3160,青い鳥
3161,仮面の告白
3162,Pet architecture guide book
3163,Soils of the tropics : properties and appraisal
3164,Singapore biodiversity : an encyclopedia of the natural environment and sustainable development
3165,Data and computer communications
3166,Computer networks
3167,Contributions to neuropsychological assessment : a clinical manual
3168,Democracy : a life
3169,MCAT complete 7-book subject review. 2018-2019.
3170,"Deterrence and strategic culture : Chinese-American confrontations, 1949-1958"
3171,"Re-examining the Cold War : U.S.-China diplomacy, 1953-1973"
3172,Managing Sino-American crises : case studies and analysis
3173,佛教征服中国 : 佛教在中国中古早期的传播与适应 = Buddhist conquest of China : the spread and adaptation of buddhism in early medieval China
3174,南朝佛敎与文学
3175,Grammaticalization and reanalysis in african languages
3176,Hypothetical modality : grammaticalisation in an L2 dialect
3177,Grammaticalization from a typological perspective
3178,Claims for contribution and reimbursement in an international context : conflict-of-laws dimensions of third party procedure
3179,Painting the city red : Chinese cinema and the urban contract
3180,Flavor creation
3181,"The fall of the House of Usher and other writings : poems, tales, essays, and reviews"
3182,Duet [music] : in D major for violin and cello
3183,"Duetti per due violini, 1979-83 [music]"
3184,"Concerto in D major, Hob. VIIb. No.2 [music] : for cello and piano"
3185,New queer cinema : a critical reader
3186,Fish have no feet : a family history
3187,Cinema studies : the key concepts
3188,Ethnic adaptation and identity : the Karen on the Thai frontier with Burma
3189,Inalienable possessions : the paradox of keeping-while-giving
3190,Crying : the natural and cultural history of tears
3191,Guides to the evaluation of permanent impairment
3192,Probability and statistics for engineers and scientists
3193,新加坡共和国华文文学选集: 史料
3194,马来亚丛谈
3195,"韩素音在马来亚 : 行医, 写作和社会参与 (1952-1964)"
3196,"心灵革命 : 现代中国爱情的谱系 = Revolution of the heart : a genealogy of love in China, 1900-1950"
3197,革命與情愛 : 二十世紀中國小說史中的女性身體與主題重述
3198,香港文坛剪影
3199,"Julia's jihad : tales of the politically, sexually and religiously incorrect : living in the chaos of the biggest Muslim democracy"
3200,Alternative voices in Muslim Southeast Asia : discourse and struggles
3201,"The design thinking playbook : mindful digital transformation of teams, products, services, businesses and ecosystems"
3202,China joins the world : progress and prospects
3203,"The social contract theorists : critical essays on Hobbes, Locke, and Rousseau"
3204,Containing contagion : the politics of disease outbreaks in Southeast Asia
3205,The SAGE handbook of social science methodology
3206,Unprepared : global health in a time of emergency
3207,"Myanmar's Buddhist-Muslim Crisis : Rohingya, Arakanese, and Burmese Narratives of Siege and Fear"
3208,Between God and man : a judgment on war crimes : a play in two parts
3209,Introduction to arithmetic groups
3210,Ephemeral urbanism : does permanence matter?
3211,我的父亲母亲 [videorecording] = The road home
3212,Full metal jacket [videorecording]
3213,The lost wolves of Japan
3214,Trade in goods : the GATT and the other agreements regulating trade in goods
3215,Taxation of foreign direct investment : an introduction
3216,Bilateral and regional trade agreements : case studies
3217,The impact of bilateral investment treaties on taxation
3218,Doing a literature review : releasing the research imagination
3219,Doing your literature review : traditional and systematic techniques
3220,"Concerto in D major for violin and orchestra, op. 35 [music]"
3221,"Political theologies and development in Asia : transcendence, sacrifice, and aspiration"
3222,Rethinking Japanese studies : Eurocentrism and the Asia-Pacific region
3223,"Native sources of Japanese industrialization, 1750-1920"
3224,Exercises in radiological diagnosis
3225,Robbins and Cotran atlas of pathology
3226,Buildings must die : a perverse view of architecture
3227,Molecular electronics : an introduction to theory and experiment
3228,Techniques and materials of music : from the common practice period through the twentieth century
3229,Harry Potter and the Half-Blood Prince
3230,Nature design : from inspiration to innovation
3231,Women of Japan and Korea : continuity and change
3232,中国典当史
3233,The video game theory reader 2
3234,Buddhism and Pali
3235,Essentials of service design and innovation  : developing high-valued businesses with PCN analysis
3236,"Gender, class and food : families, bodies and health"
3237,Contemporary Japanese thought
3238,How the other half ate : a history of working class meals at the turn of the century
3239,Gameworld interfaces
3240,"Contents tourism in Japan : pilgrimages to ""sacred sites"" of popular culture"
3241,The Japanese way of tea : from its origins in China to Sen Rikyū
3242,女という快楽
3243,Chinese capitalism in colonial Malaya 1900–1941
3244,"Food, society, and culture : aspects in South Asian food systems"
3245,The meaning of cooking
3246,A sociology of food & nutrition : the social appetite
3247,Japan : a documentary history
3248,New society.
3249,Elephant bucks : an insider's guide to writing for TV sitcoms
3250,Bank management : a decision-making perspective
3251,The political economy of competition law in China
3252,Campbell's operative orthopaedics
3253,Color : the film reader
3254,"Sex in Japan's globalization, 1870-1930 : prostitutes, emigration and nation building"
3255,The Rotterdam Rules : the UN Convention on Contracts for the International Carriage of Goods Wholly or Partly by Sea
3256,Danse macabre [music] : poème symphonique
3257,星洲日报 [microform] = Sin Chew Jit Poh
3258,Signal. image. architecture. : everything is already an image
3259,Pipeline transportation of carbon dioxide containing impurities
3260,Letters & writings of Iqbal
3261,Introduction to the thought of Iqbal
3262,Aircraft financing
3263,Developing and financing telecommunication satellite projects in Asia
3264,Casebook in abnormal psychology
3265,"Affective performance and cognitive science : body, brain, and being"
3266,The Chinese way
3267,Rules of The Finance Houses Association of Singapore.
3268,"Seminar on ""Credit Expansion in Singapore"", Friday, Feb. 17, 1978"
3269,ATMC souvenir book 2008 : 20 years of global financial services in Mauritius.
3270,Singapore : an international financial centre.
3271,The E-myth revisited : why most small businesses don't work and what to do about it
3272,"华人移民与全球化 : 迁移, 本土化与交流"
3273,Distributed algorithms
3274,Principles of underwater sound
3275,"The Buddha on Mecca's verandah : encounters, mobilities, and histories along the Malaysian-Thai border"
3276,Bergey's manual of determinative bacteriology
3277,Jokes and their relation to the unconscious
3278,Employment law in Singapore
3279,Color atlas of ultrasound anatomy
3280,"Human sectional anatomy : pocket atlas of body sections, CT and MRI images"
3281,Barron's new GRE Graduate Record Examination
3282,新中国与南侨
3283,The nature of the physical world.
3284,"Space, time, and quanta : an introduction to contemporary physics"
3285,"Trading realities : the truth, the lies, and the hype in- between"
3286,The trading book : a complete solution to mastering technical systems and trading psychology
3287,How the trading floor really works
3288,Maverick trading : professional techniques to create generational wealth
3289,"The complete trading course : price patterns, strategies, set-ups, and execution"
3290,"Mandell, Douglas, and Bennett's principles and practice of infectious diseases"
3291,International politics : enduring concepts and contemporary issues
3292,The lucky country
3293,Where the action is : the foundations of embodied interaction
3294,Activity-centered design : an ecological approach to designing smart tools and usable systems
3295,Future interaction design
3296,China reinterpreted : staging the other in Muromachi noh theater
3297,Plankton culture manual
3298,The functional shophouse
3299,Essays on the Philippine novel in English
3300,甲必丹郑景贵的慎之家塾与海记栈 = Kapitan Chung Keng Kwee’s shen zhi jia shu yu hau ji zhan
3301,Double agent : the critic and society
3302,Art and technics.
3303,The condition of man
3304,Essentials of anatomy and physiology
3305,Signals and systems
3306,Complexity and contradiction in architecture
3307,History and Utopia
3308,Born a crime : stories from a South African childhood
3309,Before the killing fields : witness to Cambodia and the Vietnam War
3310,Mathematical statistics and data analysis
3311,Cracking the coding interview : 189 programming interview questions and solutions
3312,Principles of biomedical ethics
3313,Japan in Singapore : cultural occurences and cultural flows
3314,Hypnagogia : the unique state of consciousness between wakefulness and sleep
3315,A field guide to climate anxiety : how to keep your cool on a warming planet
3316,Industrial automation : circuit design and components
3317,"Secrets of Singapore trading gurus : hard truths about making money in stocks, forex, futures and options trading"
3318,A history of western music
3319,Organic synthesis
3320,Protecting group chemistry
3321,"Chinese art at the crossroads : between past and future, between East and West"
3322,Experimental Beijing : gender and globalization in Chinese contemporary art
3323,Burden or legacy : from the Chinese Cultural Revolution to contemporary art
3324,A Jungian approach to literature
3325,Fifty-five T'ang poems : a test in the reading and understanding of T'ang poetry
3326,李太白詩歌全解 / 小野実之助著.
3327,华校生的残记
3328,小岛醒了
3329,"Chinese identities, ethnicity and cosmopolitanism"
3330,A Buddhist crossroads : pioneer western Buddhists and Asian networks 1860-1960
3331,"The last Mughal : the fall of a dynasty : Delhi, 1857"
3332,Law as process : an anthropological approach
3333,The dawn watch : Joseph Conrad in a global world
3334,"Curfewed night : one Kashmiri journalist's frontline account of life, love, and war in his homeland"
3335,Following the wrong god home
3336,The bondmaid
3337,White Mughals : love and betrayal in the eighteenth-century India
3338,Nine lives : in search of the sacred in modern India
3339,The civil defence of Malaya : a narrative of the part taken in it by the civilian population of the country in the Japanese invasion.
3340,Civil defence
3341,Civil procedure : the White Book service.
3342,"Ideals, varieties, and algorithms : an introduction to computational algebraic geometry and commutative algebra"
3343,Representations of groups : a computational approach
3344,Lie groups and algebraic groups
3345,"Happiness, wellbeing and society : what matters for Singaporeans"
3346,"Go, went, gone"
3347,The discomfort of evening
3348,Socialism that works ... the Singapore way
3349,"The transnational history of a Chinese family : immigrant letters, family business, and reverse migration"
3350,徐霞客遊記
3351,Middle class China : identity and behaviour
3352,The rising middle classes in China
3353,史詩時代的抒情聲音 : 二十世紀中期的中國知識分子與藝術家 = Lyrical in epic time : modern Chinese intellectuals and artists through the 1949 crisis
3354,徐霞客游记人名地名索引
3355,Twitter and tear gas : the power and fragility of networked protest
3356,Algorithms of oppression : how search engines reinforce racism
3357,Bureaucratic intimacies : translating human rights in Turkey
3358,Heuristics and biases : the psychology of intuitive judgement
3359,Foundations of cognitive psychology : core readings
3360,"Ottoman women during World War I : everyday experiences, politics and conflict"
3361,Islam and Mammon : the economic predicaments of Islamism
3362,Empire of cotton : a global history
3363,"The narrow corridor : states, societies, and the fate of liberty"
3364,Document Raj : writing and scribes in early colonial south India
3365,Late Victorian holocausts : El Niño famines and the making of the third world
3366,Macroeconomics
3367,Introduction to statistics and data analysis
3368,My house has two doors
3369,In pursuit of mountain rats : the communist insurrection in Malaya
3370,My side of history
3371,And the rain my drink
3372,"Behind barbed wire : Chinese new villages during the Malayan Emergency, 1948-1960"
3373,Sonate für Violoncello und Klavier [music]
3374,A history of Malaysia
3375,"The Malayan Emergency, 1948-60 : the domino that stood"
3376,The RNA world : the nature of modern RNA suggests a prebiotic RNA
3377,RNA interference : methods for plants and animals
3378,The chemical biology of nucleic acids
3379,Molecular biology of RNA
3380,RNA isolation and analysis
3381,RNA interference technology : from basic science to drug development
3382,RNA : a laboratory manual
3383,"Curious behavior : yawning, laughing, hiccupping, and beyond"
3384,Burmese days : a novel
3385,A world checklist of birds
3386,Sonata for viola [music] : in D minor = Sonate für Viola : d-Moll
3387,中国禅学思想硏究--宗密禅敎一致理论与判摄问题之探讨
3388,宗密
3389,宗密教學の思想史的研究 : 中國華嚴思想史の研究 第二
3390,宗密思想综合研究 = The comprehensive study on the thought of Zongmi
3391,如來藏說與唯識思想的交涉
3392,"唯识, 心性与如来藏"
3393,Capitalists in Communist China
3394,Exploring the collective unconscious in the age of digital media
3395,"Coral reefs : tourism, conservation and management"
3396,"Hollywood goes to war : how politics, profits, and propaganda shaped World War II movies"
3397,"Doing their bit : wartime American animated short films, 1939-1945"
3398,"Projections of war : Hollywood, American culture, and World War II"
3399,Muslim Spain reconsidered : from 711 to 1502
3400,The wild iris
3401,Gravity's rainbow
3402,Stranger magic : charmed states and The Arabian nights
3403,Impostures
3404,Al-Jāḥiẓ : in praise of books
3405,Free will
3406,Empires in world history : power and the politics of difference
3407,"Prefab adaptable, modular, dismountable, light, mobile architecture"
3408,André Breton : Selections
3409,Mindful communication for sustainable development : perspectives from Asia
3410,Carbon footprints as cultural-ecological metaphors
3411,A cultural history of climate change
3412,Population in China
3413,One child : the  story of China's most radical experiment
3414,"Gods, wasps, and stranglers : the secret history and redemptive future of fig trees"
3415,The power of habit : why we do what we do in life and business
